#--- new collection started at 15:29:37---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0216   16   14.8105   533.6707   259.5607   16.9761   30.2680  373.77341366383223
#--- new collection started at 15:49:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0247   13   63.2839   215.5117   269.1525   30.7631   70.5918  389.60992513548047
FM   3.10   0.0247   14   43.0391   43.7677   263.0483   26.6487   45.7617  389.65350478558315
FM   3.10   0.0247   15   23.9590   115.0797   257.6244   22.9230   40.8441  389.6949563419518
FM   3.10   0.0247   16   8.0718   284.5000   251.8627   18.8988   21.7053  389.73439472682975
#--- new collection started at 15:51:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0300   12   75.8761   542.5269   255.1691   33.0454   81.2959  417.85925582787667
FM   3.10   0.0300   13   55.5898   374.9137   248.5635   28.7429   67.2602  417.90470372981474
FM   3.10   0.0300   14   33.4559   200.1247   241.9760   24.2970   49.8896  417.94798299362003
FM   3.10   0.0300   15   13.9848   47.7481   236.1246   20.3572   27.4335  417.98921911691434
#--- new collection started at 15:54:53---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0344   12   83.1163   748.6835   245.5663   34.4921   86.1486  435.2975557300982
FM   3.10   0.0344   13   61.5540   577.5269   238.4018   29.8886   71.9041  435.34369502484674
FM   3.10   0.0344   14   41.8108   421.2536   231.7661   25.6336   57.4571  435.3877047406743
FM   3.10   0.0344   15   18.9144   247.4229   224.8680   20.9796   36.6892  435.42968486963116
#--- new collection started at 15:57:19---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0400   12   80.3722   904.7649   229.3377   33.7086   84.0800  457.9321672314818
FM   3.10   0.0400   13   58.4472   736.3933   221.8845   28.9180   69.4990  457.977796770742
FM   3.10   0.0400   14   36.6022   573.7520   214.6856   24.2530   53.3663  458.02140341756365
FM   3.10   0.0400   15   14.3189   412.7917   207.6600   19.6206   31.2395  458.0630764677453
#--- new collection started at 15:08:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0450   11   88.0820   1072.6711   222.6525   35.3666   88.7866  470.6573960922995
FM   3.10   0.0450   12   65.8865   903.4096   214.6469   30.3381   74.2044  470.7027362345637
FM   3.10   0.0450   13   44.2471   743.9457   207.2586   25.5943   58.9618  470.7461689824744
FM   3.10   0.0450   14   20.6621   582.2206   199.8336   20.7557   38.7225  470.7877571697121
#--- new collection started at 15:59:54---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0500   11   86.5488   1166.1827   212.7018   34.9525   87.4827  484.324903063717
FM   3.10   0.0500   12   64.1601   1002.1032   204.6082   29.8891   72.8222  484.36905324046313
FM   3.10   0.0500   13   41.7320   844.3580   196.9177   24.9953   56.9536  484.4114301086716
#--- new collection started at 16:02:21---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0600   10   98.7548   1462.6905   199.2386   37.9584   94.8464  509.7968697689878
FM   3.10   0.0600   11   75.4704   1297.0451   190.3135   32.4724   79.8864  509.8398893836686
FM   3.10   0.0600   12   54.4041   1150.3985   182.4893   27.5814   65.5885  509.88142284534166
FM   3.10   0.0600   13   31.1896   998.0213   174.5427   22.4895   48.0432  509.9214470060256
#--- new collection started at 16:05:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0700   10   87.0423   1536.0842   180.6563   35.3289   86.9934  522.7794827229591
FM   3.10   0.0700   11   66.4606   1392.9863   172.5394   30.3050   73.3164  522.8189978211254
FM   3.10   0.0700   12   43.6479   1245.0029   164.4749   25.1323   57.4851  522.8572778385205
#--- new collection started at 16:07:19---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0800   9   96.2137   1735.5500   169.9538   37.3476   91.6819  533.4854417092957
FM   3.10   0.0800   10   73.2656   1588.7188   161.2153   31.9403   77.2353  533.5223127723876
FM   3.10   0.0800   11   52.1570   1453.9325   153.1186   26.8993   62.9255  533.5582673684894
#--- new collection started at 16:09:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0900   9   95.7015   1844.8993   152.3931   35.8571   88.0250  508.2299983392947
FM   3.10   0.0900   10   76.7136   1715.7564   144.3844   30.8312   75.5016  508.2629052633096
FM   3.10   0.0900   11   56.1227   1582.4574   136.5081   25.6819   61.8109  508.2952149534865
#--- new collection started at 16:12:26---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:14:38---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:16:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.1200   12   39.7648   1690.1596   367.6863   26.4224   60.3265  243.10500985877297
FM   3.10   0.1200   15   9.8365   2170.0325   356.7459   18.5643   25.1901  243.17770717763622
FM   3.10   0.1200   16   19.4589   2283.9386   353.9989   16.6595   34.8800  243.20023794425956
#--- new collection started at 16:18:17---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 16:20:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.1400   1   85.4782   1813.1683   135.5135   31.0224   77.1240  338.9973478662004
FM   3.10   0.1400   3   89.8515   1825.5916   136.0224   31.4528   78.7051  339.0242639491847
FM   3.10   0.1400   5   31.8229   1470.2290   115.5264   17.4318   40.7636  339.0527191451875
#--- new collection started at 16:22:30---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:47---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0080   10   43.8508   1471.8210   357.8584   26.8903   63.0253  250.73852140996183
FM   3.20   0.0080   11   28.5599   1643.3008   353.7203   23.9694   49.8942  250.76854950574878
FM   3.20   0.0080   12   11.6602   1841.6240   349.2596   20.6578   29.0748  250.79732719994257
FM   3.20   0.0080   13   9.5849   1985.0785   346.0876   18.2721   24.6226  250.8249240643911
FM   3.20   0.0080   14   24.7664   2161.2999   342.1243   15.3225   36.6884  250.85135866076286
#--- new collection started at 15:04:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:05:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:13:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:14:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:15:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:17:04---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:18:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0025   9   13.3234   3349.9027   434.0723   23.1351   33.0899  208.98753535002118
FM   3.20   0.0025   10   9.1507   3549.9238   429.9146   20.4037   24.8601  209.00333633707046
#--- new collection started at 15:20:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0030   10   18.8572   3018.0925   421.8992   23.7727   40.9011  213.676242969274
FM   3.20   0.0030   12   16.4592   3392.8269   413.7352   18.4289   33.9758  213.71228982332167
#--- new collection started at 15:10:42---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0036   13   29.1050   3243.0018   395.2717   15.8394   39.8683  219.29176584310352
#--- new collection started at 15:21:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0040   9   36.2083   2347.2440   401.4007   26.2772   58.3166  222.70239671277835
FM   3.20   0.0040   10   21.6353   2528.2369   397.2197   23.5167   43.6411  222.72518727811376
FM   3.20   0.0040   11   8.3276   2725.3159   393.1695   20.6124   23.3225  222.74723066609158
#--- new collection started at 15:23:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0050   11   10.4740   2462.8987   382.0641   20.9529   27.3553  229.19679155792133
FM   3.20   0.0050   12   12.6514   2649.4758   378.1592   18.1140   29.1397  229.21971656754306
FM   3.20   0.0050   13   25.2170   2794.2931   374.8254   15.8393   37.8017  229.24182585923504
#--- new collection started at 15:25:19---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:27:13---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0070   10   35.3230   1751.3978   366.4169   25.4478   56.4124  243.07582780797088
FM   3.20   0.0070   13   15.6707   2263.3321   355.0480   17.1295   31.8851  243.15592678079707
FM   3.20   0.0070   14   29.2562   2406.8778   351.8483   14.7878   38.0728  243.1805335881711
#--- new collection started at 15:32:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0095   11   52.1093   1124.2650   344.1980   28.2164   68.4632  263.6182569628639
FM   3.20   0.0095   12   35.4942   1302.8652   339.7447   25.0365   55.6900  263.651607407174
FM   3.20   0.0095   13   20.2448   1466.8560   335.8198   22.1486   40.7313  263.6834822924589
FM   3.20   0.0095   14   7.8930   1651.2977   331.4090   18.8967   21.8296  263.7139317963988
FM   3.20   0.0095   15   16.5789   1791.2034   328.1553   16.4472   32.0709  263.74306606965774
FM   3.20   0.0095   16   33.5725   1957.8052   324.2633   13.5220   37.2667  263.7709275200491
#--- new collection started at 15:34:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0100   11   51.9018   1050.0034   339.2280   28.0891   68.0638  268.1553262636699
#--- new collection started at 15:36:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0125   12   44.7723   906.2600   323.5369   26.5484   62.3087  283.65185686108754
FM   3.20   0.0125   13   29.7651   1062.1382   319.6133   23.6440   50.0245  283.686908242591
FM   3.20   0.0125   14   13.1827   1236.2175   315.1486   20.3771   31.0285  283.720316504119
FM   3.20   0.0125   15   8.9764   1372.9005   311.9023   17.8677   23.3501  283.75221530024714
FM   3.20   0.0125   16   23.7692   1536.2916   307.7888   14.8085   35.2423  283.7826710842291
#--- new collection started at 15:39:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0135   11   59.3466   673.6585   321.9252   29.2865   71.9602  290.32778146478034
FM   3.20   0.0135   12   41.6389   855.3327   317.3883   25.8706   59.7106  290.36471567925736
FM   3.20   0.0135   13   26.8488   1004.8379   313.3399   22.9859   47.0937  290.3999183854611
FM   3.20   0.0135   14   10.3450   1182.6614   308.9286   19.6405   26.3744  290.43346848011987
FM   3.20   0.0135   15   12.6395   1333.0354   305.0625   16.7751   28.0195  290.46549437725605
FM   3.20   0.0135   16   28.4417   1483.1397   301.1090   13.8859   35.9808  290.4960793358264
#--- new collection started at 15:42:02---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0140   12   56.1577   665.9072   318.2137   28.5905   69.6526  293.05710824290713
FM   3.20   0.0140   13   39.3344   836.1637   313.8137   25.3351   57.7397  293.0939759044874
FM   3.20   0.0140   14   23.2227   996.7417   309.5511   22.2350   43.3514  293.1290996414926
#--- new collection started at 15:44:34---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0200   13   56.1151   204.3024   285.4294   27.9308   64.4938  332.10568824067116
FM   3.20   0.0200   14   36.9653   377.3119   280.2166   24.1918   53.6137  332.14567920831576
FM   3.20   0.0200   15   18.6702   542.4786   274.9894   20.5529   37.1416  332.18376787907084
FM   3.20   0.0200   16   8.0536   685.2597   270.8890   17.4963   21.4507  332.22006826372
FM   3.20   0.0200   17   20.8221   837.7744   266.3293   14.1784   32.3876  332.25466070779083
#--- new collection started at 15:47:12---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0216   13   52.9830   160.2488   279.1525   27.1851   61.0861  339.8191429121703
FM   3.20   0.0216   14   35.6411   317.3849   274.3298   23.7238   51.9445  339.8589497505714
FM   3.20   0.0216   15   16.8350   484.0657   269.0090   19.9944   34.7231  339.8968432601098
FM   3.20   0.0216   16   9.4941   644.4621   264.1117   16.4451   23.3271  339.9329693840649
#--- new collection started at 15:49:49---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0247   13   66.3221   97.7248   272.7933   29.7067   63.8580  354.21615212757405
FM   3.20   0.0247   14   46.6293   77.0707   267.0255   25.7040   51.9007  354.25771170699466
FM   3.20   0.0247   15   28.5027   231.8368   261.8717   22.1103   45.2263  354.2973157518492
FM   3.20   0.0247   16   9.3170   409.3681   255.9651   17.9761   23.6253  354.3350395305463
FM   3.20   0.0247   17   16.3763   557.0484   251.2425   14.5685   29.5246  354.371034749913
#--- new collection started at 15:51:59---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0300   12   71.1805   364.1272   256.5078   30.3597   74.5824  379.7669441905935
FM   3.20   0.0300   13   50.6528   192.1122   250.1574   26.0803   59.4458  379.8096144008578
FM   3.20   0.0300   14   29.5609   25.1284   243.8677   21.8408   32.3859  379.8502975803355
FM   3.20   0.0300   15   11.0839   136.5031   238.2037   17.8944   25.3761  379.8891169476562
#--- new collection started at 15:54:57---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0344   11   81.9837   610.3631   248.0686   32.6339   82.4571  395.40935689712427
FM   3.20   0.0344   12   61.7412   439.6555   241.2258   28.1562   68.8080  395.453238970331
FM   3.20   0.0344   13   41.1027   275.1816   234.8386   23.8618   53.9596  395.49512765026464
FM   3.20   0.0344   14   20.0023   112.1718   228.5539   19.5856   34.9826  395.5350985083845
#--- new collection started at 15:57:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0400   11   82.1147   787.3505   232.9465   32.3757   82.2566  415.5798728060136
FM   3.20   0.0400   12   60.2849   617.6050   225.4950   27.6135   67.9626  415.62356224187374
FM   3.20   0.0400   13   40.6372   464.8029   218.8743   23.3130   53.8918  415.6653687900091
FM   3.20   0.0400   14   18.5947   302.5611   212.2582   18.8122   34.7971  415.70533157742756
#--- new collection started at 15:08:17---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0450   11   85.9300   933.7608   225.1529   33.3072   84.7937  427.309261371618
FM   3.20   0.0450   12   64.0291   763.3593   217.2676   28.3345   70.3939  427.35238185593255
FM   3.20   0.0450   13   41.7981   597.3564   209.8085   23.4990   54.8547  427.3937149976574
FM   3.20   0.0450   14   21.5024   447.1131   203.4385   19.1797   37.8083  427.4333227154838
#--- new collection started at 15:59:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
